,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
68,Maruti Alto 800,Maruti,2018,36240,Petrol,Manual,4501,254999.99999999997,8,Surat
69,Maruti Swift,Maruti,2014,138009,Petrol,Manual,9394,283000.0,12,Surat
70,Maruti Wagon R Stingray,Maruti,2013,21288,Petrol,Manual,9632,204999.99999999997,13,Surat
71,Hyundai Elite i20,Hyundai,2016,132949,Diesel,Manual,10528,400000.0,10,Surat
72,Maruti Alto 800,Maruti,2017,82817,Petrol,Manual,3293,168000.0,9,Surat
73,Nissan MAGNITE,Nissan,2023,39099,Petrol,Auto,12004,680000.0,3,Surat
74,KIA SELTOS,KIA,2021,37133,Petrol,Manual,17186,1003999.9999999999,5,Surat
75,Honda City,Honda,2015,76581,Petrol,Manual,11592,440000.00000000006,11,Surat
76,Datsun Redi Go,Datsun,2018,48379,Petrol,Auto,2613,148000.0,8,Surat
77,Hyundai i20,Hyundai,2013,54961,Petrol,Manual,13259,282000.0,13,Surat
78,Datsun Redi Go,Datsun,2016,32200,Petrol,Manual,2676,120000.0,10,Surat
79,Hyundai Elite i20,Hyundai,2019,111991,CNG,Manual,12234,550000.0,7,Surat
80,Hyundai VENUE,Hyundai,2019,65385,Petrol,Auto,11651,660000.0,7,Surat
81,Honda Amaze,Honda,2015,35930,Petrol,Manual,7900,300000.0,11,Surat
82,Hyundai NEW I20,Hyundai,2021,45985,Petrol,Auto,11474,650000.0,5,Surat
83,Ford Ecosport,Ford,2017,79601,Diesel,Manual,8826,397000.0,9,Surat
84,Maruti Eeco,Maruti,2018,84138,CNG,Manual,8661,389000.0,8,Surat
85,Nissan Micra,Nissan,2020,79380,Petrol,Auto,7941,450000.0,6,Surat
86,MG ASTOR,MG,2022,65670,Petrol,Auto,15325,894999.9999999999,4,Surat
87,Renault TRIBER,Renault,2022,24691,Petrol,Manual,8036,455000.0,4,Surat
88,Tata Tiago,Tata,2021,29850,Petrol,Manual,6535,370000.0,5,Surat
89,Maruti Alto,Maruti,2020,49616,Petrol,Manual,5003,283000.0,6,Surat
90,Maruti Ciaz,Maruti,2017,139590,Diesel,Manual,9214,413999.99999999994,9,Surat
91,Tata NEXON,Tata,2024,18392,Petrol,Auto,15281,892000.0,2,Surat
92,Hyundai Creta,Hyundai,2020,87080,Petrol,Manual,15118,883000.0,6,Surat
93,Hyundai NEW I20 N LINE,Hyundai,2023,24915,Petrol,Auto,13076,741000.0,3,Surat
94,MG HECTOR,MG,2019,77872,Petrol,Manual,14115,824000.0,7,Surat
95,Maruti Eeco,Maruti,2017,37708,CNG,Manual,9727,369000.0,9,Surat
96,Renault Kwid,Renault,2019,52407,Petrol,Manual,4852,275000.0,7,Surat
97,Mahindra XUV300,Mahindra,2021,75937,Diesel,Manual,13619,771000.0,5,Surat
98,Honda WR-V,Honda,2017,106869,Diesel,Manual,11181,503000.0,9,Surat
99,Ford Figo Aspire,Ford,2017,85826,Petrol,Manual,5122,262000.0,9,Surat
100,Maruti Wagon R 1.0,Maruti,2013,64760,Petrol,Manual,8050,171000.0,13,Surat
101,Tata TIGOR,Tata,2019,47615,Petrol,Manual,5896,334000.0,7,Surat
102,Volkswagen Vento,Volkswagen,2018,111005,Petrol,Auto,8497,382000.0,8,Surat
103,Maruti Eeco,Maruti,2015,97876,Petrol,Manual,5425,206000.0,11,Surat
104,Maruti Alto K10,Maruti,2024,9369,Petrol,Manual,6796,385000.0,2,Surat
105,Tata Tiago,Tata,2016,100705,Diesel,Manual,5161,196000.0,10,Surat
106,Maruti Ertiga,Maruti,2013,149878,Diesel,Manual,35540,400000.0,13,Surat
107,Maruti Swift,Maruti,2018,77520,Diesel,Auto,7390,378000.0,8,Surat
108,Maruti Alto 800,Maruti,2012,85216,Petrol,Manual,11995,135000.0,14,Surat
109,Maruti Celerio,Maruti,2014,112897,Petrol,Manual,6909,208000.0,12,Surat
110,Maruti Alto 800,Maruti,2017,117920,Petrol,Manual,5138,231000.0,9,Surat
111,MG HECTOR,MG,2019,97572,Petrol,Manual,12233,693000.0,7,Surat
112,Maruti Celerio,Maruti,2014,89107,Petrol,Manual,6709,202000.0,12,Surat
113,Renault TRIBER,Renault,2019,45650,Petrol,Manual,6161,349000.0,7,Surat
114,Maruti Swift,Maruti,2018,89001,Petrol,Manual,7061,400000.0,8,Surat
115,Renault Kwid,Renault,2016,70485,Petrol,Manual,3292,148000.0,10,Surat
116,Maruti Ciaz,Maruti,2018,80767,Diesel,Manual,6843,350000.0,8,Surat
117,Maruti New Wagon-R,Maruti,2019,70515,Petrol,Manual,5472,310000.0,7,Surat
118,Maruti Alto 800,Maruti,2015,25165,Petrol,Manual,5530,210000.0,11,Surat
119,Maruti Eeco,Maruti,2020,49217,Petrol,Manual,6743,382000.0,6,Surat
120,Volkswagen Polo,Volkswagen,2014,90876,Diesel,Manual,8097,172000.0,12,Surat
121,Maruti Alto 800,Maruti,2014,101992,Petrol,Manual,5049,152000.0,12,Surat
122,Hyundai i10,Hyundai,2013,214245,Petrol,Manual,9085,193000.0,13,Surat
123,Hyundai i10,Hyundai,2012,106393,Petrol,Auto,16082,181000.0,14,Surat
124,Maruti Swift Dzire,Maruti,2013,97882,Petrol,Manual,8790,187000.0,13,Surat
125,Maruti Swift Dzire,Maruti,2013,72109,Petrol,Manual,8662,184000.0,13,Surat
126,Hyundai Verna,Hyundai,2014,77471,Petrol,Manual,9533,287000.0,12,Surat
127,Hyundai i20,Hyundai,2012,187648,Diesel,Manual,9533,156000.0,14,Surat
128,KIA SYROS,KIA,2025,10837,Petrol,Manual,16181,944999.9999999999,1,Surat
129,Renault Kwid,Renault,2018,26775,Petrol,Manual,3425,194000.0,8,Surat
130,Maruti Alto 800,Maruti,2018,50031,Petrol,Manual,3495,198000.0,8,Surat
131,Maruti Eeco,Maruti,2018,131786,Petrol,Manual,6629,298000.0,8,Surat
132,Hyundai Eon,Hyundai,2015,123398,Petrol,Manual,4213,160000.0,11,Surat
133,Maruti Dzire,Maruti,2022,44267,Petrol,Manual,10133,574000.0,4,Surat
134,Hyundai Verna,Hyundai,2012,104002,Diesel,Auto,10133,149000.0,14,Surat
135,Maruti Wagon R 1.0,Maruti,2013,165992,Petrol,Manual,8897,189000.0,13,Surat
136,Maruti Wagon R 1.0,Maruti,2017,65300,Petrol,Manual,4809,246000.0,9,Surat
137,Hyundai i10,Hyundai,2015,104444,Petrol,Manual,7031,267000.0,11,Surat
138,Honda Brio,Honda,2014,36350,Petrol,Manual,7407,223000.0,12,Surat
139,Maruti Alto 800,Maruti,2015,131681,Petrol,Manual,4082,155000.0,11,Surat
140,Honda WR-V,Honda,2018,95198,Diesel,Manual,7136,365000.0,8,Surat
141,Honda Amaze,Honda,2015,105258,Petrol,Manual,7268,276000.0,11,Surat
142,Renault Kwid,Renault,2015,120871,Petrol,Manual,3871,147000.0,11,Surat
143,Chevrolet Beat,Chevrolet,2013,250363,Diesel,Manual,6841,77000.0,13,Surat
144,Volkswagen Vento,Volkswagen,2012,100339,Diesel,Manual,6841,151000.0,14,Surat
145,Maruti Eeco,Maruti,2020,67533,Petrol,Manual,5772,327000.0,6,Surat
146,Honda City,Honda,2014,101983,Petrol,Manual,7374,222000.00000000003,12,Surat
147,Maruti New Wagon-R,Maruti,2020,54000,Petrol,Manual,6373,361000.0,6,Surat
148,Hyundai i10,Hyundai,2013,83900,Petrol,Manual,8285,176000.0,13,Surat
149,Maruti Alto 800,Maruti,2017,135730,Petrol,Manual,4315,194000.0,9,Surat
150,Toyota Innova Crysta,Toyota,2018,89895,Diesel,Manual,19262,1011999.9999999999,8,Surat
151,Maruti Wagon R 1.0,Maruti,2012,54155,Petrol,Manual,14038,158000.0,14,Surat
152,Hyundai Eon,Hyundai,2014,40989,Petrol,Manual,5580,168000.0,12,Surat
153,Maruti Ertiga,Maruti,2015,80650,Diesel,Manual,12190,367000.0,11,Surat
154,Tata Manza,Tata,2011,75000,Petrol,Manual,12190,96000.0,15,Surat
155,Hyundai Eon,Hyundai,2015,56686,Petrol,Manual,3897,148000.0,11,Surat
156,Maruti Alto,Maruti,2021,53416,Petrol,Manual,4996,283000.0,5,Surat
157,Datsun Redi Go,Datsun,2017,68610,Petrol,Manual,2776,142000.0,9,Surat
158,Hyundai Elite i20,Hyundai,2014,85115,Petrol,Manual,10629,320000.0,12,Surat
159,Maruti Swift Dzire,Maruti,2013,126215,Diesel,Manual,22212,250000.0,13,Surat
160,Toyota Innova,Toyota,2010,168954,Diesel,Manual,22212,222000.00000000003,16,Surat
161,Volkswagen Vento,Volkswagen,2012,114830,Diesel,Manual,22212,139000.0,14,Surat
162,Hyundai VENUE,Hyundai,2022,95679,Diesel,Manual,13222,749000.0,4,Surat
163,Hyundai i20,Hyundai,2013,30611,Petrol,Manual,9980,212000.0,13,Surat
164,Maruti Swift,Maruti,2014,109066,Diesel,Manual,11384,242000.0,12,Surat
165,Maruti Swift Dzire,Maruti,2013,217188,Diesel,Manual,27010,304000.0,13,Surat
166,Volkswagen Vento,Volkswagen,2013,172856,Diesel,Manual,16437,185000.0,13,Surat
167,Maruti Wagon R 1.0,Maruti,2015,94452,Petrol,Manual,3950,150000.0,11,Surat
168,Maruti Eeco,Maruti,2014,180824,Petrol,Manual,7606,229000.0,12,Surat
169,Datsun Redi Go,Datsun,2017,62335,Petrol,Manual,2600,133000.0,9,Surat
170,Nissan MAGNITE,Nissan,2022,19440,Petrol,Manual,9903,561000.0,4,Surat
171,Volkswagen Vento,Volkswagen,2015,120345,Petrol,Auto,6662,252999.99999999997,11,Surat
172,Honda Amaze,Honda,2013,96955,Petrol,Manual,10592,225000.0,13,Surat
173,Mahindra TUV300,Mahindra,2016,93379,Diesel,Manual,8875,337000.0,10,Surat
174,Chevrolet Sail UVA,Chevrolet,2012,139918,Diesel,Manual,8875,95000.0,14,Surat
175,Tata NEXON,Tata,2019,103918,Petrol,Manual,9587,430999.99999999994,7,Surat
176,Volkswagen Vento,Volkswagen,2013,180516,Diesel,Manual,15460,174000.0,13,Surat
177,Hyundai Eon,Hyundai,2012,100930,Petrol,Manual,6575,74000.0,14,Surat
178,Volkswagen Vento,Volkswagen,2016,102959,Diesel,Auto,8611,327000.0,10,Surat
179,Hyundai Creta,Hyundai,2018,77667,Petrol,Manual,9374,531000.0,8,Surat
180,Hyundai Eon,Hyundai,2016,77237,Petrol,Manual,2825,127000.0,10,Surat
181,Fiat Punto EVO,Fiat,2014,61907,Petrol,Manual,2890,87000.0,12,Surat
182,KIA SONET,KIA,2021,19150,Petrol,Manual,11951,677000.0,5,Surat
183,Maruti Baleno,Maruti,2021,50388,Petrol,Manual,8297,470000.0,5,Surat
184,Maruti Eeco,Maruti,2020,27681,Petrol,Manual,8156,462000.0,6,Surat
185,Maruti Swift,Maruti,2019,28931,Petrol,Manual,8932,505999.99999999994,7,Surat
186,Tata Indigo ECS,Tata,2013,243092,Diesel,Manual,10775,121000.0,13,Surat
187,Hyundai i10,Hyundai,2011,90974,Petrol,Manual,10775,113999.99999999999,15,Surat
188,Hyundai Elite i20,Hyundai,2018,78623,Petrol,Manual,6867,389000.0,8,Surat
189,Maruti Celerio,Maruti,2019,73357,Petrol,Manual,4643,263000.0,7,Surat
190,Skoda SLAVIA,Skoda,2022,83462,Petrol,Auto,15307,894000.0,4,Surat
191,MG ASTOR,MG,2023,42302,Petrol,Auto,20547,1200000.0,3,Surat
192,Skoda Rapid,Skoda,2012,10489,Diesel,Manual,20547,192000.0,14,Surat
193,Hyundai i20,Hyundai,2012,147710,Diesel,Manual,20547,155000.0,14,Surat
