,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
78,Maruti Dzire,Maruti,2017,138676,Diesel,Manual,8655,389000.0,9,Ahmedabad
79,Datsun Redi Go,Datsun,2021,38994,Petrol,Manual,3198,181000.0,5,Ahmedabad
80,Tata Tiago,Tata,2018,50971,Petrol,Manual,5302,300000.0,8,Ahmedabad
81,Tata ALTROZ,Tata,2020,32192,Petrol,Manual,8359,474000.0,6,Ahmedabad
82,Toyota YARIS,Toyota,2018,66129,Petrol,Auto,9800,555000.0,8,Ahmedabad
83,Tata Tiago,Tata,2022,99275,CNG,Manual,7368,417000.0,4,Ahmedabad
84,Honda City,Honda,2015,80810,Petrol,Manual,8949,340000.0,11,Ahmedabad
85,Volkswagen Polo,Volkswagen,2013,86334,Petrol,Manual,10741,227999.99999999997,13,Ahmedabad
86,Ford Ecosport,Ford,2017,90376,Diesel,Manual,7548,339000.0,9,Ahmedabad
87,Hyundai Creta,Hyundai,2017,72393,Petrol,Manual,11242,575000.0,9,Ahmedabad
88,Maruti Swift,Maruti,2016,142033,Petrol,Manual,6082,273000.0,10,Ahmedabad
89,Renault Kwid,Renault,2020,35313,Petrol,Manual,4488,254000.0,6,Ahmedabad
90,Hyundai NEW SANTRO,Hyundai,2019,55760,Petrol,Manual,4493,254999.99999999997,7,Ahmedabad
91,Honda Brio,Honda,2013,87101,Petrol,Manual,9264,197000.0,13,Ahmedabad
92,Hyundai Creta,Hyundai,2016,101744,Petrol,Auto,10807,486000.00000000006,10,Ahmedabad
93,Maruti Baleno,Maruti,2020,76354,Petrol,Manual,6952,394000.0,6,Ahmedabad
94,Maruti Swift,Maruti,2014,96432,Petrol,Manual,7821,235000.0,12,Ahmedabad
95,Skoda KUSHAQ,Skoda,2022,42840,Petrol,Manual,10230,580000.0,4,Ahmedabad
