,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
258,Tata Tiago,Tata,2018,121475,Petrol,Manual,6896,310000.0,8,Hyderabad
259,Maruti Baleno,Maruti,2019,56960,Petrol,Manual,8420,476999.99999999994,7,Hyderabad
260,Honda Amaze,Honda,2015,88408,Petrol,Manual,7900,300000.0,11,Hyderabad
261,Nissan MAGNITE,Nissan,2024,18038,Petrol,Auto,12569,712000.0,2,Hyderabad
262,Maruti Wagon R 1.0,Maruti,2015,36091,Petrol,Manual,7426,282000.0,11,Hyderabad
263,Maruti Wagon R 1.0,Maruti,2018,80284,Petrol,Auto,6002,340000.0,8,Hyderabad
264,Tata NEXON,Tata,2023,20796,Petrol,Manual,16181,944999.9999999999,3,Hyderabad
265,Maruti Celerio,Maruti,2018,44980,Petrol,Auto,6320,358000.0,8,Hyderabad
266,Maruti IGNIS,Maruti,2017,116251,Petrol,Auto,8453,380000.0,9,Hyderabad
267,Maruti Alto 800,Maruti,2018,38693,Petrol,Manual,4166,236000.0,8,Hyderabad
268,Ford Ecosport,Ford,2016,84066,Petrol,Auto,11855,533000.0,10,Hyderabad
269,Tata TIGOR,Tata,2017,134427,Petrol,Manual,7541,339000.0,9,Hyderabad
270,Maruti Swift Dzire,Maruti,2016,110920,Diesel,Manual,11271,428000.0,10,Hyderabad
271,Maruti Celerio,Maruti,2017,55887,Petrol,Auto,7360,376000.0,9,Hyderabad
272,Mahindra XUV700,Mahindra,2023,137649,Diesel,Manual,32614,1500000.0,3,Hyderabad
273,Toyota Glanza,Toyota,2023,57074,Petrol,Manual,12022,681000.0,3,Hyderabad
274,Tata NEXON,Tata,2018,58076,Diesel,Manual,11261,576000.0,8,Hyderabad
275,Honda City,Honda,2015,35151,Petrol,Manual,11982,455000.0,11,Hyderabad
276,Maruti Celerio,Maruti,2018,74001,Petrol,Auto,5861,332000.0,8,Hyderabad
277,Maruti S PRESSO,Maruti,2023,36469,Petrol,Auto,7767,440000.00000000006,3,Hyderabad
