,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
2102,Hyundai i10,Hyundai,2011,"8,92,895 km",Petrol,Manual,"EMI ₹6,647/m*",₹0.87 lakh
2103,Hyundai Grand i10,Hyundai,2017,"1,63,839 km",Petrol,Manual,"EMI ₹5,049/m*",₹2.27 lakh
2104,Mahindra Scorpio,Mahindra,2019,"1,03,982 km",Diesel,Manual,"EMI ₹34,965/m*",₹10.68 lakh
2105,Tata Tiago,Tata,2018,"1,04,997 km",Petrol,Auto,"EMI ₹5,583/m*",₹2.51 lakh
2106,Maruti Alto K10,Maruti,2016,"1,47,911 km",Petrol,Auto,"EMI ₹5,161/m*",₹2.32 lakh
2107,Maruti Ertiga,Maruti,2017,"86,497 km",Petrol,Manual,"EMI ₹10,029/m*",₹5.13 lakh
2108,Honda Amaze,Honda,2016,"92,427 km",Petrol,Manual,"EMI ₹7,385/m*",₹3.32 lakh
2109,Chevrolet Beat,Chevrolet,2015,"59,237 km",Diesel,Manual,"EMI ₹4,285/m*",₹1.29 lakh
2110,Hyundai i10,Hyundai,2011,"1,22,702 km",Petrol,Manual,"EMI ₹4,285/m*",₹0.86 lakh
2111,Hyundai Elite i20,Hyundai,2017,"98,268 km",Diesel,Manual,"EMI ₹28,076/m*",₹3.16 lakh
2112,Honda Amaze,Honda,2019,"1,16,771 km",Petrol,Manual,"EMI ₹7,852/m*",₹3.53 lakh
2113,Honda Jazz,Honda,2018,"62,139 km",Diesel,Manual,"EMI ₹14,781/m*",₹3.14 lakh
2114,Maruti Baleno,Maruti,2018,"84,379 km",Petrol,Manual,"EMI ₹7,308/m*",₹4.14 lakh
2115,Maruti Celerio,Maruti,2019,"77,672 km",Petrol,Manual,"EMI ₹5,631/m*",₹3.19 lakh
2116,Ford Figo Aspire,Ford,2018,"1,15,026 km",Diesel,Manual,"EMI ₹12,710/m*",₹2.70 lakh
2117,Maruti Swift Dzire,Maruti,2011,"89,385 km",Petrol,Manual,"EMI ₹12,710/m*",₹1.20 lakh
2118,Maruti Wagon R 1.0,Maruti,2011,"1,25,957 km",Petrol,Manual,"EMI ₹12,710/m*",₹0.97 lakh
2119,Maruti Swift Dzire,Maruti,2011,"1,34,370 km",Petrol,Manual,"EMI ₹12,710/m*",₹1.04 lakh
2120,Renault Kiger,Renault,2021,"1,61,090 km",Petrol,Manual,"EMI ₹8,609/m*",₹3.87 lakh
2121,Maruti Swift,Maruti,2017,"1,30,789 km",Petrol,Manual,"EMI ₹6,673/m*",₹3.00 lakh
2122,Hyundai i20,Hyundai,2013,"1,18,000 km",Petrol,Manual,"EMI ₹9,226/m*",₹1.96 lakh
2123,Toyota Etios,Toyota,2011,"83,695 km",Petrol,Manual,"EMI ₹9,226/m*",₹1.12 lakh
2124,Maruti New Wagon-R,Maruti,2019,"76,619 km",Petrol,Manual,"EMI ₹6,567/m*",₹3.72 lakh
2125,MG ASTOR,MG,2022,"16,971 km",Petrol,Manual,"EMI ₹13,240/m*",₹7.50 lakh
2126,Hyundai Accent,Hyundai,2011,"2,05,882 km",Petrol,Manual,"EMI ₹13,240/m*",₹0.82 lakh
2127,Honda Amaze,Honda,2015,"92,500 km",Petrol,Manual,"EMI ₹5,793/m*",₹2.20 lakh
2128,Hyundai NEW I20,Hyundai,2022,"14,235 km",Petrol,Manual,"EMI ₹10,962/m*",₹6.21 lakh
2129,Maruti Dzire,Maruti,2017,"1,91,622 km",Petrol,Manual,"EMI ₹6,896/m*",₹3.10 lakh
2130,Hyundai Xcent,Hyundai,2015,"69,661 km",Petrol,Manual,"EMI ₹5,820/m*",₹2.21 lakh
2131,Mahindra XUV500,Mahindra,2018,"93,519 km",Diesel,Auto,"EMI ₹43,159/m*",₹9.26 lakh
2132,Maruti Wagon R 1.0,Maruti,2013,"23,780 km",Petrol,Manual,"EMI ₹7,626/m*",₹1.62 lakh
2133,Honda City,Honda,2014,"43,776 km",Petrol,Manual,"EMI ₹10,662/m*",₹3.21 lakh
2134,Maruti Ertiga,Maruti,2017,"1,03,402 km",Diesel,Manual,"EMI ₹47,534/m*",₹5.35 lakh
2135,Tata TIAGO NRG,Tata,2022,"14,123 km",Petrol,Auto,"EMI ₹8,826/m*",₹5.00 lakh
2136,Maruti Ritz,Maruti,2011,"1,10,997 km",Petrol,Manual,"EMI ₹8,826/m*",₹0.95 lakh
2137,Tata Hexa,Tata,2017,"55,347 km",Diesel,Auto,"EMI ₹87,321/m*",₹9.88 lakh
2138,Maruti Wagon R 1.0,Maruti,2010,"1,08,164 km",Petrol,Manual,"EMI ₹87,321/m*",₹0.76 lakh
2139,Hyundai Accent,Hyundai,2010,"1,19,993 km",Petrol,Manual,"EMI ₹87,321/m*",₹0.76 lakh
2140,Fiat Punto EVO,Fiat,2017,"59,744 km",Petrol,Manual,"EMI ₹4,927/m*",₹2.52 lakh
2141,Toyota Camry,Toyota,2014,"1,20,888 km",Petrol,Auto,"EMI ₹18,268/m*",₹5.50 lakh
2142,Maruti Baleno,Maruti,2018,"41,647 km",Petrol,Manual,"EMI ₹9,197/m*",₹5.21 lakh
2143,Hyundai i10,Hyundai,2011,"2,26,648 km",Petrol,Manual,"EMI ₹9,197/m*",₹1.02 lakh
2144,Maruti Swift,Maruti,2020,"57,653 km",Petrol,Manual,"EMI ₹7,238/m*",₹4.10 lakh
2145,Hyundai Creta,Hyundai,2017,"51,903 km",Petrol,Manual,"EMI ₹13,294/m*",₹6.80 lakh
2146,Honda WR-V,Honda,2021,"7,970 km",Petrol,Manual,"EMI ₹11,333/m*",₹6.42 lakh
2147,Maruti Alto K10,Maruti,2011,"69,037 km",Petrol,Manual,"EMI ₹11,333/m*",₹0.81 lakh
2148,Maruti Alto K10,Maruti,2011,"56,759 km",Petrol,Manual,"EMI ₹11,333/m*",₹0.91 lakh
2149,Honda Amaze,Honda,2016,"65,676 km",Petrol,Manual,"EMI ₹7,897/m*",₹3.55 lakh
2150,Maruti Swift,Maruti,2020,"89,602 km",Petrol,Manual,"EMI ₹6,955/m*",₹3.94 lakh
2151,Maruti Swift,Maruti,2012,"58,949 km",Petrol,Manual,"EMI ₹16,259/m*",₹1.83 lakh
2152,Maruti Vitara Brezza,Maruti,2016,"1,13,680 km",Diesel,Manual,"EMI ₹16,259/m*",₹4.50 lakh
2153,KIA SELTOS,KIA,2020,"94,641 km",Diesel,Manual,"EMI ₹17,380/m*",₹6.60 lakh
2154,Toyota Etios,Toyota,2013,"1,54,246 km",Petrol,Manual,"EMI ₹10,450/m*",₹2.22 lakh
2155,Maruti Swift Dzire,Maruti,2017,"88,118 km",Diesel,Manual,"EMI ₹25,766/m*",₹2.90 lakh
2156,Maruti Wagon R 1.0,Maruti,2011,"1,19,053 km",Petrol,Manual,"EMI ₹25,766/m*",₹0.96 lakh
2157,Hyundai i10,Hyundai,2010,"56,826 km",Petrol,Manual,"EMI ₹25,766/m*",₹0.68 lakh
2158,Hyundai Santro Xing,Hyundai,2011,"33,148 km",Petrol,Manual,"EMI ₹25,766/m*",₹0.89 lakh
2159,Maruti Baleno,Maruti,2016,"95,959 km",Petrol,Manual,"EMI ₹7,229/m*",₹3.25 lakh
2160,Honda Jazz,Honda,2011,"68,472 km",Petrol,Manual,"EMI ₹7,229/m*",₹0.87 lakh
2161,Maruti Baleno,Maruti,2016,"1,17,093 km",Petrol,Manual,"EMI ₹6,162/m*",₹2.77 lakh
2162,Maruti Wagon R 1.0,Maruti,2018,"1,17,424 km",Petrol,Manual,"EMI ₹5,650/m*",₹2.54 lakh
2163,Maruti Baleno,Maruti,2016,"97,131 km",Petrol,Manual,"EMI ₹7,608/m*",₹3.42 lakh
2164,Maruti Ciaz,Maruti,2016,"96,725 km",Diesel,Manual,"EMI ₹7,608/m*",₹2.91 lakh
2165,Maruti Swift,Maruti,2023,"36,443 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
2166,Maruti Wagon R 1.0,Maruti,2011,"83,684 km",Petrol,Manual,"EMI ₹7,944/m*",₹1.06 lakh
2167,Honda City,Honda,2014,"65,928 km",Petrol,Manual,"EMI ₹12,123/m*",₹3.65 lakh
2168,Maruti Baleno,Maruti,2018,"85,244 km",Petrol,Manual,"EMI ₹10,945/m*",₹6.20 lakh
2169,Hyundai Grand i10,Hyundai,2015,"42,961 km",Petrol,Manual,"EMI ₹6,978/m*",₹2.65 lakh
2170,Tata TIGOR,Tata,2018,"74,094 km",Petrol,Auto,"EMI ₹5,525/m*",₹3.13 lakh
2171,Tata ALTROZ,Tata,2020,"1,06,115 km",Diesel,Manual,"EMI ₹11,324/m*",₹4.30 lakh
2172,Honda City,Honda,2011,"72,441 km",Petrol,Auto,"EMI ₹11,324/m*",₹1.87 lakh
2173,Hyundai Santro Xing,Hyundai,2013,"67,818 km",Petrol,Manual,"EMI ₹5,461/m*",₹1.16 lakh
2174,Maruti Swift,Maruti,2016,"98,550 km",Petrol,Manual,"EMI ₹6,006/m*",₹2.70 lakh
2175,Maruti Swift Dzire,Maruti,2011,"1,89,272 km",Petrol,Manual,"EMI ₹6,006/m*",₹1.00 lakh
2176,Maruti Wagon R 1.0,Maruti,2012,"94,953 km",Petrol,Manual,"EMI ₹8,618/m*",₹0.97 lakh
2177,Hyundai i10,Hyundai,2010,"62,946 km",Petrol,Manual,"EMI ₹8,618/m*",₹0.50 lakh
2178,Hyundai Accent,Hyundai,2012,"83,986 km",Petrol,Manual,"EMI ₹6,664/m*",₹0.75 lakh
2179,Maruti Ertiga,Maruti,2022,"1,07,611 km",Petrol,Manual,"EMI ₹21,829/m*",₹10.04 lakh
2180,Maruti Baleno,Maruti,2016,"78,334 km",Petrol,Manual,"EMI ₹9,432/m*",₹4.24 lakh
2181,Maruti Dzire,Maruti,2022,"48,890 km",Petrol,Manual,"EMI ₹8,456/m*",₹4.79 lakh
2182,Tata NEXON,Tata,2019,"84,873 km",Diesel,Manual,"EMI ₹18,666/m*",₹5.62 lakh
2183,Hyundai Santro Xing,Hyundai,2011,"1,17,518 km",Petrol,Manual,"EMI ₹18,666/m*",₹0.74 lakh
2184,Hyundai i10,Hyundai,2012,"90,645 km",Petrol,Manual,"EMI ₹8,085/m*",₹0.91 lakh
2185,Maruti Wagon R 1.0,Maruti,2015,"61,490 km",Petrol,Manual,"EMI ₹5,767/m*",₹2.19 lakh
2186,Hyundai Verna,Hyundai,2013,"83,582 km",Petrol,Manual,"EMI ₹12,710/m*",₹2.70 lakh
2187,Honda City,Honda,2017,"16,983 km",Petrol,Manual,"EMI ₹10,948/m*",₹5.60 lakh
2188,Hyundai i10,Hyundai,2011,"58,818 km",Petrol,Manual,"EMI ₹10,948/m*",₹1.30 lakh
2189,Maruti Vitara Brezza,Maruti,2018,"1,24,065 km",Diesel,Manual,"EMI ₹25,278/m*",₹5.37 lakh
2190,Honda Brio,Honda,2012,"82,494 km",Petrol,Manual,"EMI ₹8,352/m*",₹0.94 lakh
2191,Maruti Celerio,Maruti,2021,"64,304 km",Petrol,Manual,"EMI ₹6,037/m*",₹3.42 lakh
2192,Volkswagen Vento,Volkswagen,2013,"1,48,543 km",Petrol,Manual,"EMI ₹8,379/m*",₹1.78 lakh
2193,Maruti Swift Dzire,Maruti,2011,"73,396 km",Petrol,Manual,"EMI ₹8,379/m*",₹1.04 lakh
2194,Volkswagen Polo,Volkswagen,2013,"1,25,821 km",Petrol,Auto,"EMI ₹12,286/m*",₹2.61 lakh
2195,Nissan Micra,Nissan,2015,"72,506 km",Petrol,Manual,"EMI ₹4,055/m*",₹1.54 lakh
2196,Maruti Baleno,Maruti,2016,"41,046 km",Petrol,Manual,"EMI ₹7,519/m*",₹3.38 lakh
2197,Maruti Wagon R 1.0,Maruti,2018,"60,333 km",Petrol,Auto,"EMI ₹4,943/m*",₹2.80 lakh
2198,Honda Brio,Honda,2012,"67,616 km",Petrol,Manual,"EMI ₹11,550/m*",₹1.30 lakh
2199,Renault Pulse,Renault,2016,"1,60,409 km",Petrol,Manual,"EMI ₹3,003/m*",₹1.35 lakh
2200,Hyundai Verna,Hyundai,2011,"79,386 km",Petrol,Manual,"EMI ₹3,003/m*",₹1.21 lakh
2201,Maruti Ertiga,Maruti,2014,"35,507 km",Petrol,Manual,"EMI ₹16,840/m*",₹5.07 lakh
2202,Toyota Etios,Toyota,2011,"69,403 km",Petrol,Manual,"EMI ₹16,840/m*",₹1.15 lakh
2203,Hyundai Grand i10,Hyundai,2014,"95,937 km",Petrol,Manual,"EMI ₹5,580/m*",₹1.68 lakh
2204,Maruti Alto K10,Maruti,2011,"68,192 km",Petrol,Manual,"EMI ₹5,580/m*",₹1.11 lakh
2205,Maruti Alto 800,Maruti,2017,"57,139 km",Petrol,Manual,"EMI ₹3,617/m*",₹1.85 lakh
2206,Maruti Ciaz,Maruti,2016,"1,80,762 km",Diesel,Manual,"EMI ₹3,617/m*",₹2.89 lakh
2207,Maruti Alto K10,Maruti,2016,"81,207 km",Petrol,Auto,"EMI ₹4,649/m*",₹2.09 lakh
2208,Maruti Baleno,Maruti,2018,"52,058 km",Petrol,Manual,"EMI ₹6,090/m*",₹3.45 lakh
2209,Honda City,Honda,2015,"1,61,000 km",Petrol,Manual,"EMI ₹7,242/m*",₹2.75 lakh
2210,Maruti Wagon R 1.0,Maruti,2013,"34,216 km",Petrol,Manual,"EMI ₹8,002/m*",₹1.70 lakh
2211,Hyundai Grand i10,Hyundai,2014,"71,523 km",Petrol,Manual,"EMI ₹13,286/m*",₹4.00 lakh
2212,Maruti Zen Estilo,Maruti,2011,"18,363 km",Petrol,Manual,"EMI ₹13,286/m*",₹0.69 lakh
2213,Maruti Celerio,Maruti,2016,"1,44,761 km",Petrol,Auto,"EMI ₹3,532/m*",₹1.59 lakh
2214,Hyundai Santro Xing,Hyundai,2011,"1,12,513 km",Petrol,Manual,"EMI ₹3,532/m*",₹0.76 lakh
2215,Maruti Baleno,Maruti,2018,"1,00,837 km",Petrol,Manual,"EMI ₹8,141/m*",₹3.66 lakh
2216,Hyundai i10,Hyundai,2011,"1,30,034 km",Petrol,Manual,"EMI ₹8,141/m*",₹1.00 lakh
2217,Maruti Swift,Maruti,2017,"87,210 km",Petrol,Manual,"EMI ₹5,748/m*",₹2.94 lakh
2218,Honda City,Honda,2011,"41,954 km",Petrol,Manual,"EMI ₹5,748/m*",₹1.21 lakh
2219,Honda City,Honda,2015,"72,821 km",Petrol,Auto,"EMI ₹12,245/m*",₹4.65 lakh
2220,Maruti Swift,Maruti,2019,"1,56,229 km",Petrol,Manual,"EMI ₹9,587/m*",₹4.31 lakh
2221,Maruti Ertiga,Maruti,2012,"1,75,292 km",Petrol,Manual,"EMI ₹23,545/m*",₹2.65 lakh
2222,Maruti Vitara Brezza,Maruti,2021,"1,08,495 km",Petrol,Manual,"EMI ₹11,767/m*",₹5.29 lakh
2223,Maruti Swift,Maruti,2017,"57,096 km",Petrol,Manual,"EMI ₹5,865/m*",₹3.00 lakh
2224,Maruti Baleno,Maruti,2016,"80,778 km",Petrol,Manual,"EMI ₹6,362/m*",₹2.86 lakh
2225,Hyundai i10,Hyundai,2015,"28,884 km",Petrol,Manual,"EMI ₹6,294/m*",₹2.39 lakh
2226,Volkswagen Polo,Volkswagen,2011,"59,766 km",Petrol,Manual,"EMI ₹6,294/m*",₹1.51 lakh
2227,Tata Curvv,Tata,2025,"6,670 km",Petrol,Manual,"EMI ₹16,609/m*",₹9.70 lakh
2228,Maruti Swift,Maruti,2015,"81,703 km",Petrol,Manual,"EMI ₹9,217/m*",₹3.50 lakh
2229,Toyota Etios,Toyota,2011,"27,860 km",Petrol,Manual,"EMI ₹9,217/m*",₹1.65 lakh
2230,Hyundai i10,Hyundai,2011,"1,10,000 km",Petrol,Manual,"EMI ₹9,217/m*",₹0.95 lakh
2231,Maruti Swift,Maruti,2021,"45,515 km",Petrol,Manual,"EMI ₹7,238/m*",₹4.10 lakh
2232,Renault Kwid,Renault,2020,"22,000 km",Petrol,Manual,"EMI ₹4,890/m*",₹2.77 lakh
2233,Maruti Swift Dzire,Maruti,2011,"78,298 km",Petrol,Manual,"EMI ₹4,890/m*",₹0.84 lakh
2234,Honda City,Honda,2017,"1,24,904 km",Diesel,Manual,"EMI ₹37,316/m*",₹4.20 lakh
2235,Hyundai Santro Xing,Hyundai,2012,"70,162 km",Petrol,Manual,"EMI ₹8,618/m*",₹0.97 lakh
2236,Maruti Baleno,Maruti,2017,"71,129 km",Diesel,Manual,"EMI ₹29,320/m*",₹3.30 lakh
2237,Volkswagen Polo,Volkswagen,2011,"96,523 km",Petrol,Manual,"EMI ₹29,320/m*",₹0.95 lakh
2238,Honda WR-V,Honda,2019,"63,656 km",Petrol,Manual,"EMI ₹7,061/m*",₹4.00 lakh
2239,Hyundai i20,Hyundai,2013,"56,150 km",Petrol,Manual,"EMI ₹8,426/m*",₹1.79 lakh
2240,Hyundai Grand i10,Hyundai,2015,"94,903 km",Petrol,Manual,"EMI ₹5,793/m*",₹2.20 lakh
2241,Hyundai Creta,Hyundai,2015,"60,397 km",Petrol,Manual,"EMI ₹14,721/m*",₹5.59 lakh
2242,Hyundai Grand i10,Hyundai,2017,"1,04,073 km",Diesel,Manual,"EMI ₹19,991/m*",₹2.25 lakh
2243,Hyundai i10,Hyundai,2013,"85,030 km",Petrol,Manual,"EMI ₹6,402/m*",₹1.36 lakh
2244,Maruti IGNIS,Maruti,2018,"15,326 km",Petrol,Manual,"EMI ₹6,320/m*",₹3.58 lakh
2245,Hyundai i10,Hyundai,2011,"70,056 km",Petrol,Manual,"EMI ₹6,320/m*",₹0.80 lakh
2246,Maruti Wagon R 1.0,Maruti,2017,"69,013 km",Petrol,Manual,"EMI ₹5,024/m*",₹2.57 lakh
2247,Nissan Micra,Nissan,2013,"1,13,479 km",Petrol,Manual,"EMI ₹4,849/m*",₹1.03 lakh
2248,Ford Ecosport,Ford,2016,"91,747 km",Diesel,Manual,"EMI ₹4,849/m*",₹2.66 lakh
2249,Hyundai i20,Hyundai,2011,"1,88,723 km",Petrol,Manual,"EMI ₹4,849/m*",₹0.97 lakh
2250,Hyundai Grand i10,Hyundai,2015,"33,878 km",Petrol,Manual,"EMI ₹7,373/m*",₹2.80 lakh
2251,Ford Figo Aspire,Ford,2015,"1,04,671 km",Diesel,Manual,"EMI ₹7,373/m*",₹1.80 lakh
2252,Mahindra XUV500,Mahindra,2017,"71,622 km",Diesel,Auto,"EMI ₹90,238/m*",₹10.21 lakh
2253,Honda City,Honda,2014,"1,13,246 km",Petrol,Manual,"EMI ₹11,459/m*",₹3.45 lakh
2254,Toyota Etios Liva,Toyota,2016,"83,452 km",Diesel,Manual,"EMI ₹11,459/m*",₹2.77 lakh
2255,Skoda Rapid,Skoda,2012,"28,711 km",Petrol,Manual,"EMI ₹15,637/m*",₹1.76 lakh
2256,Honda WR-V,Honda,2022,"37,355 km",Petrol,Manual,"EMI ₹10,786/m*",₹6.11 lakh
2257,Maruti Baleno,Maruti,2020,"43,724 km",Petrol,Manual,"EMI ₹8,244/m*",₹4.67 lakh
2258,Maruti Ertiga,Maruti,2017,"1,62,513 km",Diesel,Manual,"EMI ₹43,714/m*",₹4.92 lakh
2259,Maruti Wagon R 1.0,Maruti,2011,"99,293 km",Petrol,Manual,"EMI ₹43,714/m*",₹0.85 lakh
2260,Maruti Wagon R 1.0,Maruti,2012,"96,959 km",Petrol,Manual,"EMI ₹9,951/m*",₹1.12 lakh
2261,Hyundai Creta,Hyundai,2016,"1,33,074 km",Diesel,Manual,"EMI ₹9,951/m*",₹4.57 lakh
2262,Hyundai i20,Hyundai,2012,"85,700 km",Petrol,Manual,"EMI ₹15,282/m*",₹1.72 lakh
2263,MG HECTOR PLUS,MG,2020,"79,752 km",Petrol,Auto,"EMI ₹14,554/m*",₹8.50 lakh
2264,Maruti Swift,Maruti,2016,"69,808 km",Petrol,Manual,"EMI ₹6,918/m*",₹3.11 lakh
2265,Maruti Swift Dzire,Maruti,2011,"1,57,390 km",Petrol,Manual,"EMI ₹6,918/m*",₹1.04 lakh
2266,Hyundai Grand i10,Hyundai,2017,"1,09,567 km",Diesel,Manual,"EMI ₹17,237/m*",₹1.94 lakh
2267,Hyundai i20,Hyundai,2013,"38,774 km",Petrol,Manual,"EMI ₹11,062/m*",₹2.35 lakh
2268,Hyundai Verna,Hyundai,2013,"81,479 km",Petrol,Manual,"EMI ₹12,992/m*",₹2.76 lakh
2269,Ford Endeavour,Ford,2017,"1,48,950 km",Diesel,Auto,"EMI ₹111,184/m*",₹12.58 lakh
2270,Volkswagen Polo,Volkswagen,2013,"1,18,885 km",Petrol,Manual,"EMI ₹7,767/m*",₹1.65 lakh
2271,Maruti Swift,Maruti,2016,"1,27,911 km",Petrol,Manual,"EMI ₹5,361/m*",₹2.41 lakh
2272,Maruti Wagon R 1.0,Maruti,2010,"1,05,939 km",Petrol,Manual,"EMI ₹5,361/m*",₹0.97 lakh
2273,Hyundai Grand i10,Hyundai,2016,"73,079 km",Petrol,Manual,"EMI ₹7,051/m*",₹3.17 lakh
2274,Hyundai Santro Xing,Hyundai,2012,"94,382 km",Petrol,Manual,"EMI ₹7,730/m*",₹0.87 lakh
2275,Maruti Swift Dzire,Maruti,2011,"1,34,629 km",Petrol,Manual,"EMI ₹7,730/m*",₹1.10 lakh
2276,Hyundai Grand i10,Hyundai,2017,"66,500 km",Petrol,Manual,"EMI ₹5,670/m*",₹2.90 lakh
2277,Maruti New Wagon-R,Maruti,2019,"1,22,207 km",Petrol,Manual,"EMI ₹6,874/m*",₹3.09 lakh
2278,Maruti Wagon R 1.0,Maruti,2014,"1,65,787 km",Petrol,Manual,"EMI ₹4,982/m*",₹1.50 lakh
2279,Honda City,Honda,2017,"1,25,550 km",Diesel,Manual,"EMI ₹36,961/m*",₹4.16 lakh
2280,Maruti Swift,Maruti,2020,"48,033 km",Petrol,Manual,"EMI ₹7,449/m*",₹4.22 lakh
2281,Maruti Celerio,Maruti,2015,"63,638 km",Petrol,Manual,"EMI ₹6,241/m*",₹2.37 lakh
2282,Maruti Baleno,Maruti,2019,"59,230 km",Petrol,Manual,"EMI ₹7,061/m*",₹4.00 lakh
2283,Maruti Wagon R 1.0,Maruti,2011,"82,719 km",Petrol,Manual,"EMI ₹7,061/m*",₹1.00 lakh
2284,Maruti Ertiga,Maruti,2019,"2,37,913 km",Petrol,Manual,"EMI ₹14,993/m*",₹6.74 lakh
2285,Honda City,Honda,2011,"1,21,636 km",Petrol,Manual,"EMI ₹14,993/m*",₹1.27 lakh
2286,Hyundai Eon,Hyundai,2017,"28,633 km",Petrol,Manual,"EMI ₹4,301/m*",₹2.20 lakh
2287,Toyota Etios,Toyota,2016,"85,577 km",Petrol,Manual,"EMI ₹4,738/m*",₹2.13 lakh
2288,Chevrolet Beat,Chevrolet,2012,"52,857 km",Petrol,Manual,"EMI ₹7,463/m*",₹0.84 lakh
2289,Tata Tiago,Tata,2018,"94,492 km",Petrol,Manual,"EMI ₹5,737/m*",₹3.25 lakh
2290,Maruti IGNIS,Maruti,2018,"1,39,759 km",Petrol,Manual,"EMI ₹6,851/m*",₹3.08 lakh
2291,Maruti Ciaz,Maruti,2016,"1,49,686 km",Petrol,Manual,"EMI ₹6,451/m*",₹2.90 lakh
2292,Tata NEXON,Tata,2022,"63,305 km",Petrol,Manual,"EMI ₹9,409/m*",₹5.33 lakh
2293,Renault Kwid,Renault,2021,"51,584 km",Petrol,Auto,"EMI ₹5,525/m*",₹3.13 lakh
2294,Hyundai i20 Active,Hyundai,2016,"1,08,482 km",Petrol,Manual,"EMI ₹6,251/m*",₹2.81 lakh
2295,Maruti Vitara Brezza,Maruti,2017,"57,094 km",Diesel,Manual,"EMI ₹48,245/m*",₹5.43 lakh
2296,Maruti Swift Dzire,Maruti,2015,"1,06,272 km",Petrol,Manual,"EMI ₹6,926/m*",₹2.63 lakh
2297,Hyundai i10,Hyundai,2013,"74,297 km",Petrol,Manual,"EMI ₹6,261/m*",₹1.33 lakh
2298,Maruti Swift Dzire,Maruti,2016,"1,10,056 km",Diesel,Manual,"EMI ₹6,261/m*",₹2.52 lakh
2299,Hyundai Eon,Hyundai,2013,"90,323 km",Petrol,Manual,"EMI ₹5,084/m*",₹1.08 lakh
2300,Maruti Wagon R 1.0,Maruti,2012,"79,145 km",Petrol,Manual,"EMI ₹9,329/m*",₹1.05 lakh
2301,Skoda Fabia,Skoda,2011,"1,41,405 km",Petrol,Manual,"EMI ₹9,329/m*",₹0.87 lakh
2302,Maruti Wagon R 1.0,Maruti,2017,"68,412 km",Petrol,Auto,"EMI ₹5,376/m*",₹2.75 lakh
2303,Hyundai i10,Hyundai,2013,"95,460 km",Petrol,Manual,"EMI ₹7,908/m*",₹1.68 lakh
2304,Maruti Ertiga,Maruti,2014,"1,19,417 km",Petrol,Manual,"EMI ₹12,156/m*",₹3.66 lakh
2305,Maruti Swift,Maruti,2018,"32,538 km",Petrol,Manual,"EMI ₹7,961/m*",₹4.51 lakh
2306,Honda City,Honda,2015,"90,298 km",Petrol,Manual,"EMI ₹7,373/m*",₹2.80 lakh
2307,Toyota Corolla Altis,Toyota,2011,"77,135 km",Petrol,Manual,"EMI ₹7,373/m*",₹1.68 lakh
2308,Hyundai Grand i10,Hyundai,2018,"38,026 km",Petrol,Manual,"EMI ₹5,296/m*",₹3.00 lakh
2309,Hyundai i20,Hyundai,2011,"51,492 km",Petrol,Manual,"EMI ₹5,296/m*",₹1.28 lakh
2310,Tata Tiago,Tata,2018,"58,402 km",Petrol,Manual,"EMI ₹4,766/m*",₹2.70 lakh
2311,Tata NEXON,Tata,2022,"63,244 km",Petrol,Manual,"EMI ₹9,868/m*",₹5.59 lakh
2312,Maruti Wagon R 1.0,Maruti,2011,"1,28,901 km",Petrol,Manual,"EMI ₹9,868/m*",₹0.87 lakh
2313,MG HECTOR,MG,2019,"64,239 km",Diesel,Manual,"EMI ₹29,432/m*",₹8.99 lakh
2314,Hyundai Creta,Hyundai,2015,"1,15,973 km",Petrol,Manual,"EMI ₹10,112/m*",₹3.84 lakh
2315,Hyundai Verna,Hyundai,2011,"59,426 km",Petrol,Manual,"EMI ₹10,112/m*",₹1.64 lakh
2316,Mahindra XUV500,Mahindra,2017,"70,513 km",Diesel,Manual,"EMI ₹65,304/m*",₹7.35 lakh
2317,Maruti Vitara Brezza,Maruti,2019,"93,614 km",Diesel,Manual,"EMI ₹20,394/m*",₹6.14 lakh
2318,Maruti Swift,Maruti,2011,"79,453 km",Petrol,Manual,"EMI ₹20,394/m*",₹1.25 lakh
2319,Toyota Etios,Toyota,2011,"1,73,274 km",Petrol,Manual,"EMI ₹20,394/m*",₹1.15 lakh
2320,Maruti Baleno,Maruti,2016,"65,542 km",Petrol,Manual,"EMI ₹7,964/m*",₹3.58 lakh
2321,Tata PUNCH,Tata,2022,"65,043 km",Petrol,Auto,"EMI ₹10,856/m*",₹6.15 lakh
2322,Tata TIGOR,Tata,2017,"1,25,100 km",Petrol,Manual,"EMI ₹6,006/m*",₹2.70 lakh
2323,Honda BR-V,Honda,2018,"40,500 km",Petrol,Manual,"EMI ₹10,239/m*",₹5.80 lakh
2324,Honda City,Honda,2017,"58,288 km",Petrol,Manual,"EMI ₹9,736/m*",₹4.98 lakh
2325,Maruti Swift,Maruti,2016,"99,849 km",Petrol,Manual,"EMI ₹7,096/m*",₹3.19 lakh
2326,Maruti Ciaz,Maruti,2016,"1,50,024 km",Diesel,Manual,"EMI ₹7,096/m*",₹2.85 lakh
2327,Maruti Dzire,Maruti,2018,"61,271 km",Diesel,Manual,"EMI ₹16,852/m*",₹3.58 lakh
2328,Hyundai Grand i10,Hyundai,2014,"1,31,107 km",Petrol,Manual,"EMI ₹5,480/m*",₹1.65 lakh
